run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
confection-wrapper-item-panel-triage-v1,cwa_item_triage_tootsie_roll_69b1a8d3ec,tootsie_roll,Tootsie Roll,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/,1940s Tootsie Roll,existing_item_page_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,direct_image_reference_then_panel_triage,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,package_identity_then_panel_hunt,cwa_item_triage_tootsie_roll_69b1a8d3ec;tootsie_roll:cwa_item_triage_tootsie_roll_69b1a8d3ec;https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/;https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image209.jpg,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_tootsie_roll_d437c83146,tootsie_roll,Tootsie Roll,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/,1960s Tootsie Roll,existing_item_page_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,direct_image_reference_then_panel_triage,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,package_identity_then_panel_hunt,cwa_item_triage_tootsie_roll_d437c83146;tootsie_roll:cwa_item_triage_tootsie_roll_d437c83146;https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/;https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image997.jpg,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_kit_kat_bar_cc86c0713b,kit_kat_bar,Kit Kat Bar,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-kit-kat/,1960s Kit Kat,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_kit_kat_bar_cc86c0713b;kit_kat_bar:cwa_item_triage_kit_kat_bar_cc86c0713b;https://www.candywrapperarchive.com/candy-collector/1960s-kit-kat/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_kit_kat_bar_2a96c86c14,kit_kat_bar,Kit Kat Bar,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-kit-kat/,1970s Kit Kat,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_kit_kat_bar_2a96c86c14;kit_kat_bar:cwa_item_triage_kit_kat_bar_2a96c86c14;https://www.candywrapperarchive.com/candy-collector/1970s-kit-kat/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_milky_way_bar_5b9a6ac660,milky_way_bar,Milky Way Bar,1939,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_milky_way_bar_5b9a6ac660;milky_way_bar:cwa_item_triage_milky_way_bar_5b9a6ac660;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_milky_way_bar_95738b0020,milky_way_bar,Milky Way Bar,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_milky_way_bar_95738b0020;milky_way_bar:cwa_item_triage_milky_way_bar_95738b0020;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_snickers_bar_cb2b9d2221,snickers_bar,Snickers Bar,1939,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_cb2b9d2221;snickers_bar:cwa_item_triage_snickers_bar_cb2b9d2221;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_snickers_bar_e0fe0f670b,snickers_bar,Snickers Bar,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_e0fe0f670b;snickers_bar:cwa_item_triage_snickers_bar_e0fe0f670b;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_twix_bar_6267499e6b,twix_bar,Twix Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-twix/,2002 Twix,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_6267499e6b;twix_bar:cwa_item_triage_twix_bar_6267499e6b;https://www.candywrapperarchive.com/candy-collector/2002-twix/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_twix_bar_1f274f01fe,twix_bar,Twix Bar,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-twix/,2003 Twix,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_1f274f01fe;twix_bar:cwa_item_triage_twix_bar_1f274f01fe;https://www.candywrapperarchive.com/candy-collector/2003-twix/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_kit_kat_bar_b6403000eb,kit_kat_bar,Kit Kat Bar,2000,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2000-kit-kat/,2000 Kit Kat,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_kit_kat_bar_b6403000eb;kit_kat_bar:cwa_item_triage_kit_kat_bar_b6403000eb;https://www.candywrapperarchive.com/candy-collector/2000-kit-kat/,,,,rights_review_needed,source_link_only_no_public_image,1,0
confection-wrapper-item-panel-triage-v1,cwa_item_triage_kit_kat_bar_048074b72f,kit_kat_bar,Kit Kat Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,2002 Kit Kat,collection_item_candidate,item_page_panel_readability_triage,,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_kit_kat_bar_048074b72f;kit_kat_bar:cwa_item_triage_kit_kat_bar_048074b72f;https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,,,,rights_review_needed,source_link_only_no_public_image,1,0
