run_id,task_id,task_rank,task_priority_score,audit_status,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,key_count,private_template_fields_to_fill,rights_review_status,publication_image_policy,recommended_next_action,done_when,candidate_only,manual_verified
cwa-ingredient-priority-v1,capture_9237261a5864df,1,155,no_private_path_supplied,cwa_surface_06fb011e088d40,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,2009 Butterfinger - Nutrition panel,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_06fb011e088d40;butterfinger_bar:cwa_surface_06fb011e088d40;cwa_capture_round_46b6a1edde5b:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/#nutrition_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_6dc1d3d558e2a8,2,155,no_private_path_supplied,cwa_surface_0a1eeb650363ed,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,2002 Butterfinger - Nutrition panel,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_0a1eeb650363ed;butterfinger_bar:cwa_surface_0a1eeb650363ed;cwa_capture_round_a497fbb8b330:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#nutrition_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_028d044d5c5df2,3,155,no_private_path_supplied,cwa_surface_11352cd6262a16,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,1980s Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_11352cd6262a16;butterfinger_bar:cwa_surface_11352cd6262a16;cwa_capture_round_add5694f379c:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_bd4ec0441b54b9,4,155,no_private_path_supplied,cwa_surface_14e84cbbae8fe9,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,1950 Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_14e84cbbae8fe9;butterfinger_bar:cwa_surface_14e84cbbae8fe9;cwa_capture_round_4a02e8a42692:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_e3f2448ce7863b,5,155,no_private_path_supplied,cwa_surface_20807ca6246abf,butterfinger_bar,Butterfinger Bar,1936,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/,1936 Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_20807ca6246abf;butterfinger_bar:cwa_surface_20807ca6246abf;cwa_capture_round_7f9a71c59f94:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_e0b0639f758ca2,6,155,no_private_path_supplied,cwa_surface_29f395474ef684,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,2009 Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_29f395474ef684;butterfinger_bar:cwa_surface_29f395474ef684;cwa_capture_round_46b6a1edde5b:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_386e840bd30374,7,155,no_private_path_supplied,cwa_surface_2bf81d0b93b9ab,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,1964 Butterfinger - Nutrition panel,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_2bf81d0b93b9ab;butterfinger_bar:cwa_surface_2bf81d0b93b9ab;cwa_capture_round_af76a4c6c608:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#nutrition_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_f363f2549601b9,8,155,no_private_path_supplied,cwa_surface_2f942468ca250f,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,1975 Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_2f942468ca250f;butterfinger_bar:cwa_surface_2f942468ca250f;cwa_capture_round_9a000e6d1375:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_e4e5be49a7ce60,9,155,no_private_path_supplied,cwa_surface_3e9fb8bd823a85,butterfinger_bar,Butterfinger Bar,1936,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/,1936 Butterfinger - Nutrition panel,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_3e9fb8bd823a85;butterfinger_bar:cwa_surface_3e9fb8bd823a85;cwa_capture_round_7f9a71c59f94:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/#nutrition_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
cwa-ingredient-priority-v1,capture_25685137619a77,10,155,no_private_path_supplied,cwa_surface_60231b54b36cda,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,2002 Butterfinger - Ingredient panel,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_60231b54b36cda;butterfinger_bar:cwa_surface_60231b54b36cda;cwa_capture_round_a497fbb8b330:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#ingredient_panel,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_until_rights_review_clears_reuse,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
